,Section,Speaker,Text,Timestamp,Hearing
20,Section_1,Devin Nunes,"I once again urge Americans to continue to consider the credibility of the Democrats on this Committee, who are now hurling these charges for the last three years. It’s not president Trump who got caught, it’s the Democrats who got caught. They got caught falsely claiming they had more than circumstantial evidence that Trump colluded with Russians to hack the 2016 election. They got caught orchestrating this entire farce with the whistleblower and lying about their secret meetings with him. They got caught defending the false allegations of the Steele dossier, which was paid for by them. They got caught breaking their promise that impeachment would only go forward with bipartisan support because of how damaging it is to the American people.",14:44,Hill/Holmes
21,Section_1,Devin Nunes,"They got caught running a sham impeachment process between secret depositions, hidden transcripts, and an unending flood of Democrat leaks to the media. They got caught trying to obtain nude photos of President Trump from Russian pranksters pretending to be Ukrainians, and they got caught covering up for Alexandra Chalupa, a Democratic National Committee operative, who colluded with Ukrainian officials to smear the Trump campaign by improperly redacting her name from deposition transcripts, and refusing to let Americans hear her testimony as a witness in these proceedings. That is the Democrats pitiful legacy in recent years. They got caught.",15:52,Hill/Holmes
22,Section_1,Devin Nunes,"Meanwhile, their supposed star witness testified that he was guessing that President Trump was tying Ukrainian aid to investigations despite no one telling him that was true, and the president himself explicitly telling him the opposite, that he wanted nothing from Ukraine. Ladies and gentlemen, unless the Democrats once again scramble their kangaroo court rules, today’s hearing marks the merciful end of this spectacle in the Impeachment Committee, formerly known as the Intelligence Committee. Whether the Democrats reap the political benefit they want from this impeachment remains to be seen, but the damage they have done to this country will be long lasting. Will this wrenching attempt to overthrow the president? They have pitted Americans against one another and poison the mind of fanatics who actually believe the entire galaxy of bizarre accusations. They have level against the president since the day the American people elected him.",16:53,Hill/Holmes
23,Section_1,Devin Nunes,"I sincerely hope the Democrats in this affair as quickly as possible so our nation can begin to heal the many wounds it has inflicted on us. The people’s faith in government and their belief that their vote counts for something has been shaken. From the Russia hoax to this shotty Ukrainian sequel, the Democrats got caught. Let’s hope they finally learn a lesson, give their conspiracy theories a rest, and focus on governing for a change. In addition, Mr. Chairman, pursuant to House Rule XI, clause 2(j)(1), the Republican members transmit a request to convene a minority day of hearings. Today you have blocked key witnesses that we have requested from testifying in this partisan impeachment inquiry. This rule was not displaced by H.Res.660, and therefore under House Rule 11 clause 1(a), it applies to the Democrats impeachment inquiry. We look forward to the chair promptly scheduling an agreed upon time for the minority day of hearings so that we can hear from key witnesses that you have continually blocked from testifying.",18:06,Hill/Holmes
24,Section_1,Devin Nunes,"I’d also like to take a quick moment on an assertion Ms. Hill made in the statement that she submitted to this Committee, in which she claimed that some Committee members deny that Russia meddled in the 2016 election. As I noted in my opening statement on Wednesday, but in March, 2018, Intelligence Committee Republicans published the results of a year long investigation into Russian meddling. The 240 page report analyzed 2016 Russian meddling campaign, the US government reaction to it, Russian campaigns in other countries and provided specific recommendations to improve American election security. I would asked my staff to hand these reports to our two witnesses today just so I can have a recollection of their memory. As America may or may not know, Democrats refused to sign on to the Republican report. Instead, they decided to adopt minority views, filled with collusion conspiracy theories. Needless to say, it is entirely possible for two separate nations to engage in election meddling at the same time, and Republicans believe we should take meddling seriously by all foreign countries regardless of which campaign is the target. I’d like to submit for the record, a copy of our report titled Report on Russian Active Measures. I yield back.",19:26,Hill/Holmes
25,Section_1,Adam Schiff,"Today we are joined by Dr. Fiona Hill and David Holmes. Dr Fiona Hill is a former deputy assistant to the president and senior director for Europe and Russia on the National Security Council. Before returning to government, she was a senior fellow at the Brookings Institution where she directed the center on the United States in Europe. She previously worked at the National Intelligence Council, the Eurasia Foundation, and the John F. Kennedy School of Government. David Holmes is the Political Counselor at the US Embassy in Kyiv, where he serves as the Senior Policy and Political Advisor to Ambassador Taylor, who testified earlier in these hearings. He is a career Foreign Service Officer. He has previously served in Moscow, New Delhi, Kabul, Bogota and Pristina. He has also served on the staff of the National Security Council as special assistant to the United States Secretary of State.",21:22,Hill/Holmes
26,Section_1,Adam Schiff,"Two final points before our witnesses are sworn. First witness depositions as part of this inquiry were unclassified in nature, and all open hearings will also be held at the unclassified level. Any information that may touch on classified information will be addressed separately. Second, Congress will not tolerate any reprisal, threat of reprisal or attempt to retaliate against any US government official for testifying before Congress, including you or any of your colleagues. If you would please rise, raise your right hand, I will begin by swearing you in. Do you swear or affirm that the testimony you are about to give is the truth, the whole truth and nothing but the truth, so help you God. Let the record show that the witness has answered in the affirmative. Thank you and you may be seated.",22:19,Hill/Holmes
27,Section_1,Adam Schiff,"The microphones are sensitive, so you’ll need to speak directly into them. Without objection, your written statements will be made part of the record. With that Mr. Holmes, you are now recognized for your opening statement and when you conclude, Dr. Hill, you’ll be immediately recognized thereafter for your opening statement.",23:11,Hill/Holmes
28,Section_1,David Holmes,"Thank you. Good morning Mr. chairman, Ranking Member Nunes, and members of the Committee. My name is David Holmes, and I’m a career Foreign Service Officer with the Department of State. Since August 2017, I have been a political counselor at the US Embassy in Kyiv, Ukraine. While it is an honor to appear before you today, I want to make clear that I did not seek this opportunity to testify today. Since you determined that I may have something of value to these proceedings and issued a subpoena, it is my obligation…",23:34,Hill/Holmes
29,Section_1,David Holmes,"… something of value to these proceedings and issued a subpoena. It is my obligation to appear and to tell you what I know. Indeed, as secretary Pompeo has stated, I hope everyone who testifies will do so truthfully and accurately. When they do, the oversight role will have been performed, and I think America will come to see what took place here. That is my only goal, to testify truthfully and accurately to enable you to perform that role. To that end, I have put together this statement to lay out as best I can, my recollection of events that may be relevant to this matter.",24:03,Hill/Holmes
30,Section_1,David Holmes,"By way of background, I have spent my entire professional career as a foreign service officer. Like many of the dedicated public servants who have testified in these proceedings, my entire career has been in the service of my country. I’m a graduate of Pomona College in Claremont, California and received degrees in international affairs from the University of St. Andrews in Scotland and from Princeton University’s Woodrow Wilson School of Public and International Affairs.",24:35,Hill/Holmes
31,Section_1,David Holmes,"I joined the foreign service in 2002 through an apolitical merit-based process under the George W. Bush administration, and I have proudly served administrations of both parties and worked for their appointees, both political and career. Prior to my current post in Kiev, Ukraine, I served in the political and economic sections at the US embassy in Moscow, Russia. In Washington, I served on the national security council staff as director for Afghanistan and as a special assistant to the Under Secretary of State.",25:02,Hill/Holmes
32,Section_1,David Holmes,"My prior overseas assignments include New Delhi, India, Kabul, Afghanistan, Bogota, Colombia, and Pristina, Kosovo. As the political counselor at the US NBC Embassy in Kiev, I lead the political section covering Ukraine’s internal politics, foreign relations and security policies. I serve as the senior policy and political ambassador to the advisor to the ambassador.",25:33,Hill/Holmes
33,Section_1,David Holmes,"The job of an embassy political counselor is to gather information about the host country’s political landscape, to report back to Washington, to represent US policies to foreign contacts, and to advise the ambassador on policy development and implementation. In this role, I’m a senior member of the embassy’s country team and continually involved in addressing issues as they arise. I’m also often called upon to take notes in meetings involving the ambassador or visiting senior US officials with Ukrainian counterparts.",25:57,Hill/Holmes
34,Section_1,David Holmes,"For this reason, I’ve been present in many of the meetings with President Zelensky and his administration, some of which may be germane to this inquiry. While I’m a political counselor at the embassy, it is important to note that I am not a political appointee or engage in US politics in any way. It is not my job to cover or advise on US politics. On the contrary, I’m an apolitical foreign policy professional, and my job is to focus on the politics of the country in which I serve, so that we can better understand the local landscape and better advance US national interests there.",26:29,Hill/Holmes
35,Section_1,David Holmes,"In fact, during the period that we’ll cover today, my colleagues and I followed direct guidance from Ambassador Yovanovitch and Ambassador Taylor to focus on doing our jobs as foreign policy professionals and to stay clear of Washington politics. I arrived in Kiev to take up my assignment as political counselor in August, 2017, a year after Ambassador Yovanovitch received her appointment. From August, 2017 until her removal from post in May, 2019, I was Ambassador Yovanovitch’s chief policy advisor and developed a deep respect for her dedication, determination, decency and professionalism.",27:06,Hill/Holmes
36,Section_1,David Holmes,"During this time, we worked together closely, speaking multiple times per day, and I accompanied Ambassador Yovanovitch to many of her meetings with senior Ukrainian counterparts. Our work in Ukraine focused on three policy priorities: peace and security, economic growth and reform, and anticorruption and rule of law. These policies match the three consistent priorities of the Ukrainian peoples since 2014, as measured in public opinion polling, namely an end to the conflict with Russia that restores national unity and territorial integrity, responsible economic policies that deliver European standards of growth and opportunity, and effective and impartial rule of law institutions that deliver justice in cases of high level official corruption.",27:44,Hill/Holmes
37,Section_1,David Holmes,"Our efforts on this third policy priority merit special mention because it was during Ambassador Yovanovitch’s tenure that we achieved the hard-fought passage of a law establishing an independent court to try corruption cases. These efforts strained Ambassador Yovanovitch’s relationship with former president Poroshenko and some of his allies, including Prosecutor General Yuriy Lutsenko, who resisted fully empowering truly independent anti-corruption institutions that would help ensure that no Ukrainians, however powerful, were above the law. Despite this resistance, the ambassador in the embassy kept pushing anticorruption and other priorities of our policy towards Ukraine.",28:32,Hill/Holmes
38,Section_1,David Holmes,"Beginning in March, 2019 the situation at the embassy and in Ukraine changed dramatically. Specifically, the three priorities of security, economy and justice, and our support for Ukrainian democratic resistance to Russian aggression became overshadowed by a political agenda promoted by former New York City mayor Rudy Giuliani, and a cadre of officials operating with a direct channel to the White House.",29:15,Hill/Holmes
39,Section_1,David Holmes,"That change began with the emergence of press reports, critical of Ambassador Yovanovitch and machinations by then-Prosecutor General Lutsenko and others to discredit her. In mid-March, 2019, an embassy colleague learned from a Ukrainian contact that Mr. Lutsenko had complained that Ambassador Yovanovitch had “destroyed him” with her refusal to support him until he followed through with his reform commitments and ceased using his position for personal gain.",29:42,Hill/Holmes
40,Section_1,David Holmes,"In retaliation. Mr. Lutsenko made a series of unsupported allegations against Ambassador Yovanovitch, mostly suggesting that Ambassador Yovanovitch improperly used the embassy to advance the political interests of the democratic party. Among Mr. Lutsenko’s allegations were that the embassy had ordered the investigation of a former Ukrainian official solely because that former official was allegedly the main Ukrainian contact of the Republican Party and of president Trump personally, and that the embassy had allegedly pressured Lutsenko’s predecessor to close a case against a different former Ukrainian official solely because of an alleged connection between that official’s company Burisma and former Vice President Biden’s son.",30:10,Hill/Holmes
41,Section_1,David Holmes,"Mr. Lutsenko also claimed that he had never received $4.4 million in US funds intended for his office, and that there was a tape of a Ukrainian official saying that he was trying to help Hillary Clinton win the 2016 election. Finally, Mr. Lutsenko publicly claimed that Ambassador Yovanovitch had given him a “do not prosecute” list containing the names of her supposed allies, an allegation the State Department called an outright fabrication and that Mr. Lutsenko later retracted.",30:51,Hill/Holmes
42,Section_1,David Holmes,"Mr. Lutsenko said that as a result of these allegations, Ambassador Yovanovitch would face serious problems in the United States. Public opinion polls indicated that Ukrainians generally did not believe Mr. Lutsenko’s allegations, and on March 22nd, President Poroshenko issued a statement in support of Ambassador Yovanovitch. Following Mr. Lutsenko’s allegations, Mr. Giuliani and others made a number of public statements critical of Ambassador Yovanovitch, questioning her integrity and calling for her removal from office. Mr Giuliani was also making frequent public statements pushing for Ukraine to investigate interference in the 2016 election and issues related to Burisma and the Bidens.",31:21,Hill/Holmes
43,Section_1,David Holmes,"For example, on May 1st, 2019 The New York times reported that Mr. Giuliani had discussed the Burisma investigation and its intersection with the Bidens with the ousted Ukrainian Prosecutor General and the current prosecutor. On May 9th, The New York times reported that Mr. Giuliani said he planned to travel to Ukraine to pursue investigations into the 2016 election interference and into the involvement of former Vice President Biden’s son in a Ukrainian gas company.",32:04,Hill/Holmes
44,Section_1,David Holmes,"Over the next few months, Mr. Giuliani also issued a series of tweets asking “why Biden shouldn’t be investigated, attacking “the new president of Ukraine Zelensky for being silent on the 2016 election and Biden investigations and complaining about The New York times attacking him for “exposing the Biden family history of making millions from Ukrainian criminals.”",32:33,Hill/Holmes
45,Section_1,David Holmes,"Around this time, the Ukrainian presidential election was approaching, and political newcomer and entertainer Volodymyr Zelensky, who had played a president on television, was surging in the polls, ahead of Mr. Lutsenko’s political ally, President Poroshenko. On April 20th, I was present for Ambassador Yovanovitch’s third and final meeting with then-candidate Zelensky ahead of his landslide victory in the runoff election the next day. As in her two prior meetings that I also attended, they had an entirely cordial, pleasant conversation and signaled their mutual desire to work together.",32:57,Hill/Holmes
46,Section_1,David Holmes,"However, the negative narratives about Ambassador Yovanovitch had gained currency in certain segments of the United States press. On April 26th, Ambassador Yovanovitch departed for Washington DC, where she learned that she would be recalled early. The barrage of allegations directed at Ambassador Yovanovitch, a career ambassador, is unlike anything I’ve seen in my professional career. Following President Elect Zelensky’s victory, our attention in the embassy focused on getting to know the incoming Zelensky administration and on preparations for the inauguration scheduled for May 20th, the same day that Ambassador Yovanovitch departed post permanently.",33:31,Hill/Holmes
47,Section_1,David Holmes,"It quickly became clear that the White House was not prepared to show the level of support for the Zelensky administration that we had originally anticipated. In early May, Mr. Giuliani publicly alleged that Mr. Zelensky was “surrounded by enemies of the US president” and canceled a visit to Ukraine. Shortly thereafter, we learned that Vice President Pence no longer planned to lead the presidential delegation to the inauguration.",34:10,Hill/Holmes
48,Section_1,David Holmes,"The White House then whittled down an initial proposed list for the official presidential delegation to the inauguration from over a dozen individuals to just five. Secretary Perry as its head, Special Representative for Ukraine negotiations, Kurt Volker, representing the State Department. National Security Council Director Alex Vindman, representing the White House, temporary acting Charge d’Affaires, Joseph Pennington, representing the embassy, and ambassador to the European Union, Gordon Sondland.",34:35,Hill/Holmes
49,Section_1,David Holmes,"While Ambassador Sondland’s mandate as the accredited ambassador to the European Union did not cover individual member states, let alone non-member countries like Ukraine, he made clear that he had direct and frequent access to President Trump and Chief of Staff, Mick Mulvaney, and portrayed himself as the conduit to the President and Mr. Mulvaney for this group. Secretary Perry, Ambassador Sondland and Ambassador Volker later styled themselves the Three Amigos and made clear they would take the lead on coordinating our policy and engagement with the Zelensky administration.",35:04,Hill/Holmes
50,Section_1,David Holmes,"Around the same time, I became aware that Mr. Giuliani, a private lawyer, was taking a direct role in Ukrainian diplomacy. On April 25th, Ivan Bakanov, who was Mr. Zelensky’s childhood friend and campaign chair, and was ultimately appointed as the head of the security services of Ukraine, indicated to me privately that he had been contacted by “someone named Giuliani who said he was an advisor to the Vice President.” I reported Mr. Bakanov’s message to Deputy Assistant Secretary of State George Kent.",35:37,Hill/Holmes
51,Section_1,David Holmes,"Over the following months, it became apparent that Mr. Giuliani was having a direct influence on the foreign policy agenda that the Three Amigos were executing on the ground in Ukraine. In fact, at one point during a preliminary meeting of the inaugural delegation, someone wondered aloud why Mr. Giuliani was so active in the media with respect to Ukraine. My recollection is that Ambassador Sondland stated, “Dammit, Rudy. Every time Rudy gets involved, he goes and F’s everything up.”",36:08,Hill/Holmes
52,Section_1,David Holmes,"The inauguration took place on May 20th, and I took notes in the delegations meeting with President Zelensky. During the meeting, Secretary Perry passed President Zelensky a list that Perry described as “people he trusts.” Secretary Perry told President Zelensky that he could seek advice from the people on this list on issues of energy sector reform, which was the topic of subsequent meetings between Secretary Perry and key Ukrainian energy sector contacts. Embassy personnel were excluded from some of these later meetings by Secretary Perry’s staff.",36:38,Hill/Holmes
53,Section_1,David Holmes,"On May 23rd, Ambassador Volker, Ambassador Sondland, Secretary Perry, and Senator Ron Johnson, who had also attended the inauguration, though not on the official delegation, returned to the United States and briefed President Trump. On May 29th, President Trump signed a congratulatory letter to President Zelensky, which included an invitation to visit the White House at an unspecified date. It is important to understand that a White House visit was critical to President Zelensky. President Zelensky needed to show US support at the highest levels in order to demonstrate to Russian President Putin that he had United States backing, as well as to advance his ambitious anticorruption reform agenda at home.",37:09,Hill/Holmes
54,Section_1,David Holmes,"President Zelensky’s team immediately began pressing to set a date for that visit. President Zelensky and senior members of his team made clear that they wanted President Zelensky’s first overseas trip to be to Washington to send a strong signal of American support and requested a call with President Trump as soon as possible. We at the embassy also believed that a meeting was critical to the success of President Zelensky’s administration and its reform agenda, and we worked hard to get it arranged.",37:54,Hill/Holmes
55,Section_1,David Holmes,"When President Zelensky’s team did not receive a confirmed date for a White House visit, they made alternative plans for President Zelensky’s first overseas trip to be to Brussels instead, in part two attend an American Independence Day event Ambassador Sondland hosted on June 4th. Ambassador Sondland hosted a dinner in President Zelensky’s honor following the reception, which included President Zelensky, Jared Kushner, Secretary Pompeo’s counselor Ulrich Brechbuhl, senior European Union officials, and comedian Jay Leno, among others.",38:23,Hill/Holmes
56,Section_1,David Holmes,"Ambassador Bill Taylor arrived in Kiev as Chargé d’Affaires on June 17th. For the next month, a focus of our activities along with those of the Three Amigos, was to coordinate a White House visit. To that end, we were working with Ukrainians to deliver things that we thought President Trump might care about, such as commercial deals that would benefit the United States, which might convince President Trump to agree to a meeting with President Zelensky.",38:57,Hill/Holmes
57,Section_1,David Holmes,"The Ukrainian policy community was unanimous in its recommendation in recognizing the importance of securing the meeting and President Trump’s support. Ambassador Taylor reported that Secretary Pompeo had told him prior to his arrival in Kiev, “We need to work on turning The President around on Ukraine.” Ambassador Volker told us that the next five years could hang on what could be accomplished in the next three months. I took that to mean that if we did not earn President Trump’s support in the next three months, we could lose the opportunity to make progress during President’s Zelensky’s five year term.",39:22,Hill/Holmes
58,Section_1,David Holmes,"Within a week or two, it became apparent that the energy sector reforms, the commercial deals, and the anticorruption efforts on which we were making progress were not making a dent in terms of persuading the White House to schedule a meeting between the presidents. On June 27th, Ambassador Sondland told Ambassador Taylor in a phone conversation, the gist of which Ambassador Taylor shared with me at the time, that President Zelensky needed to make clear to President Trump that President Zelensky was not standing in the way of “investigations.” I understood that this meant the Biden Burisma investigations that Mr. Giuliani and his associates had been speaking about in the media since March.",39:58,Hill/Holmes
59,Section_1,David Holmes,"While Ambassador Taylor did not brief me on every detail of his communications with the Three Amigos, he did tell me that on a June 28th call with President Zelensky, Ambassador Taylor, and the Three Amigos, it was made clear that some action on Burisma by an investigation was a precondition for an Oval Office visit. Also on June 28th, while President Trump was still not moving forward on a meeting with President Zelensky, we met with … He met with Russian President Putin at the G20 Summit in Osaka, Japan, sending a further signal of lack of support to Ukraine.",40:39,Hill/Holmes
60,Section_1,David Holmes,"We became concerned that even if a meeting between Presidents Trump and Zelensky could occur, it would not go well, and I discussed with embassy colleagues whether we should stop seeking a meeting altogether. While the White House visit was critical to the Zelensky administration, a visit that failed to send a clear and strong signal of support likely would be worse for President Zelensky than no visit at all.",41:15,Hill/Holmes
61,Section_1,David Holmes,"Congress has appropriated $1.5 billion in security assistance for Ukraine since 2014. This assistance has provided crucial material and moral support to Ukraine in its defensive war with Russia and has helped Ukraine build its armed forces virtually from scratch into arguably the most capable and battle-hardened land force in Europe. I’ve had the honor of visiting the main training facility in Western Ukraine with members of Congress and members of this very committee, Ms. Stefanik, where we witnessed firsthand US National Guard troops, along with allies, conducting training for Ukrainian soldiers.",41:41,Hill/Holmes
62,Section_1,David Holmes,"Since 2014, National Guard units from California, Oklahoma, New York, Tennessee, and Wisconsin have trained shoulder to shoulder with Ukrainian counterparts. Given the history of US security assistance to Ukraine and the bipartisan recognition of its importance, I was shocked when on July 18th, an office of management and budget staff members surprisingly announced the hold on Ukraine’s security assistance. The announcement came toward the end of a nearly two hour National Security Council secure video conference call, which I participated in from the embassy conference room.",42:22,Hill/Holmes
63,Section_1,David Holmes,"The official said that the order had come from the president and had been conveyed to OMB by Mr. Mulvaney with no further explanation. This began a week or so of efforts by various agencies to identify the rationale for the freeze, to conduct a review of the assistance, and to reaffirm the unanimous view of Ukraine policy community of its important. NSC counterparts confirmed to us that there had been no change in our Ukraine policy but could not determine the cause of the hold or how to lift it.",42:59,Hill/Holmes
64,Section_1,David Holmes,"On July 25th, President Trump made a congratulatory phone phone call to President Zelensky after his party won a commanding majority in Ukraine’s parliamentary election. Contrary to standard procedure, the embassy received no readout of that call, and I was unaware of what was discussed until the transcript was released on September 25th. Upon reading the transcript, I was deeply disappointed to see that the President raised none of what I understood to be our inner agency agreed-upon foreign policy priorities in Ukraine and instead raised the Biden Burisma investigation and referred to the theory about CrowdStrike and its supposed connection to Ukraine in the 2016 election.",43:33,Hill/Holmes
65,Section_1,David Holmes,"The next day, July 26th, 2019, I attended meetings at the presidential administration building in Kiev with Ambassador Taylor, Ambassador Volker, and Ambassador Sondland, and I took notes during those meetings. Our first meeting was with President Zelensky’s chief of staff. It was brief, as he had already been summoned by President Zelensky to prepare for a subsequent broader meeting. But he did say that President Trump had expressed interest during the previous day’s phone call and President Zelensky’s personnel decisions related to the Prosecutor General’s office.",44:13,Hill/Holmes
66,Section_1,David Holmes,"The delegation then met with President Zelensky and several other senior officials. During the meeting, President Zelensky stated that during the July 25th call, President Trump had “three times, raised some very sensitive issues” and that he would have to follow up. He, Zelensky, would have to follow up on those issues when he and President Trump met in person. Not having received a readout of the July 25th call, I did not know at the time what those sensitive issues were. After the meeting with President Zelensky, Ambassador Volker and Ambassador Taylor quickly left the presidential administration building for a trip to the front lines. Ambassador Sondland, who was to fly out that afternoon, stayed behind to have a meeting with Andriy Yermak, a top aide to President Zelensky.",44:45,Hill/Holmes
67,Section_1,David Holmes,"As I was leaving the meeting with President Zelensky, I was told to join the meeting with Ambassador Sondland and Mr. Yermak to take notes. I had not expected to join that meeting and it was a flight of stairs behind Ambassador Sondland as he headed to meet with Mr. Yermak. When I reached Mr. Yermak’s office, Ambassador Sondland had already gone into the meeting. I explained to Mr. Yermak’s assistant that I was supposed to join the meeting as the embassy’s representative and strongly urge her to let me in, but she told me that Ambassador Sondland and Mr. Yermak had insisted that the meeting be one-on-one with no note-taker.",45:29,Hill/Holmes
68,Section_1,David Holmes,"I then waited in the ante room until the meeting ended, along with a member of Ambassador Sondland’s staff and a member of the US embassy Kiev staff. When the meeting ended, the two staffers and I accompanied Ambassador Sondland out of the presidential administration building. Ambassador Sondland said that he wanted to go to lunch, and I told him that I’d be happy to join him and the two staffers for lunch if he wanted to brief me out on his meeting with Mr. Yermak or discuss other issues, and Ambassador Sondland said that I should join.",46:02,Hill/Holmes
69,Section_1,David Holmes,"The four of us went to a nearby restaurant and sat on an outdoor terrace. I sat directly across from Ambassador Sondland, and the two staffers sat off to our sides. At first, the lunch was largely social. Ambassador Sondland selected a bottle of wine that he shared among the four of us, and we discussed topics such as marketing strategies for his hotel business. During the lunch, Ambassador Sondland said that he was going to call President Trump to give him an update.",46:29,Hill/Holmes
70,Section_1,David Holmes,"Ambassador Sondland placed a call on his mobile phone, and I heard him announce himself several times along the lines of Gordon Sondland holding for the President. It appeared that he was being transferred through several layers of switchboards and assistance, and I then noticed Ambassador Sondland’s demeanor changed and understood that he had been connected to President Trump. While Ambassador Sondland’s phone was not on speaker phone, I could hear the president’s voice through the ear piece of the phone.",46:56,Hill/Holmes
71,Section_1,David Holmes,"The President’s voice was loud and recognizable, and Ambassador Sondland held the phone away from his ear for a period of time, presumably because of the loud volume. I heard Ambassador Sondland greet the President and explained he was calling from Kiev. I heard President Trump then clarify that Ambassador Sondland was in Ukraine. Ambassador Sondland replied, yes, he was in Ukraine and went on to state that President Zelensky “loves your ass.” I then heard President Trump ask, “So he’s going to do the investigation?”",47:23,Hill/Holmes
72,Section_1,David Holmes,"Ambassador Sondland replied that, “He’s going to do it,” adding that “President Zelensky will do anything you ask him to do.” Even though I did not take notes of these statements, I have a clear recollection.",47:52,Hill/Holmes
73,Section_1,David Holmes,"Even though I did not take notes of these statements, I have a clear recollection that these statements were made. I believe that my colleagues who were sitting at the table also knew that Ambassador Sondland was speaking with the president.",48:03,Hill/Holmes
74,Section_1,David Holmes,"The conversation then shifted to Ambassador Sondland’s efforts on behalf of the president to assist a rapper who was jailed in Sweden. I can only hear Ambassador Sondland’s side of the conversation. Ambassador Sondland told the president that the rapper was quote, “Kind of eff’d there and should have pled guilty.” He recommended that the president, “Wait until after the sentencing or it will only make it worse.” He added that the president should, “Let him get sentenced, play the racism card, give him a ticker tape when he comes home.” Ambassador Sondland further told the president that Sweden, “Should have released him on your word, but that you can tell the Kardashians you tried.”",48:13,Hill/Holmes
75,Section_1,David Holmes,"After the call ended, Ambassador Sondland remarked that the president was in a bad mood as Ambassador Sondland stated was often the case early in the morning. I then took the opportunity to ask Ambassador Sondland for his candid impression of the president’s views on Ukraine. In particular, I asked Ambassador Sondland if it was true that the president did not give a expletive about Ukraine. Ambassador Sondland agreed that the president did not give an expletive about Ukraine.",48:54,Hill/Holmes
76,Section_1,David Holmes,"I asked, “Why not?” Ambassador Sondland stated that the president only cares about big stuff. I noted there was big stuff going on in Ukraine, like a war with Russia. Ambassador Sondland replied that he meant big stuff that benefits the president like the Biden investigation that Mr. Giuliani was pushing. The conversation then moved on to other topics.",49:20,Hill/Holmes
77,Section_1,David Holmes,"Upon returning to the embassy, I immediately briefed my direct supervisor, the deputy chief of mission about Ambassador Sondland’s call with President Trump and my subsequent conversation with Ambassador Sondland. I told others at the embassy about the call as well. I also emailed an embassy official in Sweden regarding the issue with the US rapper that was discussed on the call.",49:43,Hill/Holmes
78,Section_1,David Holmes,"July 26th was my last day in the office ahead of a long planned vacation that ended on August 6th. After returning to the embassy, I told Ambassador Taylor about the July 26th call. I also repeated repeatedly referred to the call and the conversation with Ambassador Sondland in meetings and conversations where the issue of the president’s interest in Ukraine was potentially relevant.",50:04,Hill/Holmes
79,Section_1,David Holmes,"At that time, Ambassador Sondland’s statement of the president’s lack of interest in Ukraine was of particular focus. We understood that in order to secure a meeting between President Trump and President Zelensky, we would have to work hard to find a way to explain Ukraine’s importance to President Trump in terms that he found compelling.",50:26,Hill/Holmes
80,Section_1,David Holmes,"Over the ensuing weeks, we continued to try to identify ways to frame the importance of Ukraine in ways that would appeal to the president, to determine how to lift the hold on security assistance and to move forward on the scheduling of the White House by President Zelensky.",50:47,Hill/Holmes
81,Section_1,David Holmes,"Ukrainian Independence Day, August 24th, presented another good opportunity to show support for Ukraine. Secretary Pompeo had considered attending as National Security Advisor Bolton had attended in 2018 and Defense Secretary Mattis had attended in 2017. But in the end, nobody senior to Ambassador Volker attended.",51:01,Hill/Holmes
82,Section_1,David Holmes,"Shortly thereafter on August 27th, Ambassador Bolton visited Ukraine and brought welcome news that President Trump had agreed to meet President Zelensky on September 1st in Warsaw. Ambassador Bolton further indicated that the hold on security assistance would not be lifted prior to the Warsaw meeting where it would hang on whether President Zelensky was able to “Favorably impress President Trump.”",51:21,Hill/Holmes
83,Section_1,David Holmes,"I took notes in Ambassador Bolton’s meetings that day with President Zelensky and his chief of staff. Ambassador Bolton told Zelensky’s chief of staff that the meeting between the president and Warsaw would be, “Crucial to cementing their relationship.” However, President Trump ultimately pulled out of the Warsaw trip, so the hold remained in place with no clear means to get it lifted.",51:45,Hill/Holmes
84,Section_1,David Holmes,"Between the meetings on August 27th, I heard Ambassador Bolton express to Ambassador Taylor and National Security Council Senior Director Tim Morrison his frustration about Mr. Giuliani’s influence with the president, making clear there was nothing he could do about it. He recommended that Mr. Lutsenko’s replacement as prosecutor general open a channel with his counterpart, Attorney General Barr, in place of the informal channel between Mr. Yermak and Mr. Giuliani. Ambassador Bolton also expressed frustration about Ambassador Sondland’s expansive interpretation of his mandate.",52:05,Hill/Holmes
85,Section_1,David Holmes,"After President Trump canceled his visit to Warsaw, we continued to try to appeal to the president in foreign policy and national security terms. To that end, Ambassador Taylor told me that Ambassador Bolton recommended that he, Ambassador Taylor, send a first-person cable to Secretary Pompeo articulating the importance of the security assistance. At Ambassador Taylor’s direction, I drafted and transmitted the cable on Ambassador Taylor’s behalf on August 29th, which further attempted to explain the importance of Ukraine and the security assistance to US national security.",52:41,Hill/Holmes
86,Section_1,David Holmes,"By this point however, my clear impression was that the security assistance hold was likely intended by the president either as an expression of dissatisfaction with Ukrainians, who were not yet agreed to the Burisma-Biden investigation, or as an effort to increase the pressure on them to do so. On September 5th, I took notes at Senator Johnson and Senator Chris Murphy’s meetings with President Zelensky in Kyiv where president Zelensky asked about the security assistance. Although both senators stressed strong bipartisan congressional support for Ukraine, Senator Johnson cautioned President Zelensky that President Trump has a negative view of Ukraine and that President Zelensky would have a difficult time overcoming it.",53:13,Hill/Holmes
